Epoch,R2 Score
1,-4.377041816711426
2,-4.294242858886719
3,-4.241604804992676
4,-4.221651077270508
5,-4.224370956420898
6,-4.2480363845825195
7,-4.266116619110107
8,-4.324408531188965
9,-4.378387451171875
10,-4.42460823059082
11,-4.465634822845459
12,-4.503412246704102
13,-4.532285690307617
14,-4.5412139892578125
15,-4.535792350769043
16,-4.521975040435791
17,-4.507497310638428
18,-4.490743160247803
19,-4.472070693969727
20,-4.449970722198486
21,-4.42820930480957
22,-4.406608581542969
23,-4.38731050491333
24,-4.369063377380371
25,-4.350266456604004
26,-4.3314619064331055
27,-4.313992500305176
28,-4.297947883605957
29,-4.2833781242370605
30,-4.269697189331055
31,-4.256920337677002
32,-4.245326995849609
33,-4.234992980957031
34,-4.224593162536621
35,-4.214718341827393
36,-4.204737663269043
37,-4.195184230804443
38,-4.186796188354492
39,-4.178499221801758
40,-4.170383930206299
41,-4.161938667297363
42,-4.154607772827148
43,-4.147610187530518
44,-4.141219615936279
45,-4.134515762329102
46,-4.128232002258301
47,-4.122255802154541
48,-4.1161394119262695
49,-4.109841346740723
50,-4.104086399078369
51,-4.09889554977417
52,-4.094161033630371
53,-4.088309288024902
54,-4.083026885986328
55,-4.077665328979492
56,-4.073001861572266
57,-4.0684895515441895
58,-4.064069747924805
59,-4.059985160827637
60,-4.056055068969727
61,-4.05259895324707
62,-4.049158096313477
63,-4.045887470245361
64,-4.042425632476807
65,-4.039318084716797
66,-4.036547660827637
67,-4.033346652984619
68,-4.030333518981934
69,-4.027282238006592
70,-4.024834632873535
71,-4.022596836090088
72,-4.020090579986572
73,-4.017913818359375
74,-4.0157470703125
75,-4.013615131378174
76,-4.011366844177246
77,-4.009622573852539
78,-4.007943153381348
79,-4.006109714508057
80,-4.003859043121338
81,-4.001582622528076
82,-3.9993271827697754
83,-3.9971208572387695
84,-3.994934320449829
85,-3.9927475452423096
86,-3.990530014038086
87,-3.988907814025879
88,-3.987304210662842
89,-3.985734462738037
90,-3.9842076301574707
91,-3.982848644256592
92,-3.981395721435547
93,-3.9794533252716064
94,-3.9774746894836426
95,-3.9754886627197266
96,-3.974123477935791
97,-3.972620725631714
98,-3.971188545227051
99,-3.9698305130004883
100,-3.968621253967285
101,-3.9672200679779053
102,-3.965797185897827
103,-3.964467763900757
104,-3.963090419769287
105,-3.96211576461792
106,-3.9608099460601807
107,-3.9596011638641357
108,-3.9582126140594482
109,-3.956582546234131
110,-3.9551429748535156
111,-3.9535982608795166
112,-3.9521427154541016
113,-3.951040029525757
114,-3.949655532836914
115,-3.948110580444336
116,-3.946962356567383
117,-3.9458060264587402
118,-3.944882392883301
119,-3.943958282470703
120,-3.9432830810546875
121,-3.9423394203186035
122,-3.9412026405334473
123,-3.9398279190063477
124,-3.9384617805480957
125,-3.9373819828033447
126,-3.9360852241516113
127,-3.934990406036377
128,-3.9339828491210938
129,-3.932755947113037
130,-3.9316956996917725
131,-3.9305214881896973
132,-3.929506778717041
133,-3.928162097930908
134,-3.9268479347229004
135,-3.92587947845459
136,-3.924973487854004
137,-3.9242172241210938
138,-3.9230027198791504
139,-3.921888828277588
140,-3.920741081237793
141,-3.919600486755371
142,-3.9185447692871094
143,-3.917475700378418
144,-3.9164786338806152
145,-3.9158241748809814
146,-3.9151291847229004
147,-3.9146149158477783
148,-3.9141652584075928
149,-3.9135069847106934
150,-3.912781238555908
151,-3.911996841430664
152,-3.91127347946167
153,-3.910487174987793
154,-3.9094090461730957
155,-3.9086434841156006
156,-3.9078354835510254
157,-3.9069759845733643
158,-3.90615177154541
159,-3.9053726196289062
160,-3.9047064781188965
161,-3.903968334197998
162,-3.903197765350342
163,-3.902458906173706
164,-3.90163254737854
165,-3.9008591175079346
166,-3.900144577026367
167,-3.8993897438049316
168,-3.8987348079681396
169,-3.8979759216308594
170,-3.8972649574279785
171,-3.896411418914795
172,-3.8957390785217285
173,-3.8950300216674805
174,-3.8943071365356445
175,-3.893831253051758
176,-3.8933486938476562
177,-3.8927712440490723
178,-3.8921146392822266
179,-3.8913698196411133
180,-3.8905630111694336
181,-3.8898935317993164
182,-3.8892741203308105
183,-3.8885066509246826
184,-3.887730121612549
185,-3.8870656490325928
186,-3.886406421661377
187,-3.8857316970825195
188,-3.885007619857788
189,-3.8843047618865967
190,-3.883653163909912
191,-3.8830244541168213
192,-3.882561683654785
193,-3.8822877407073975
194,-3.8818140029907227
195,-3.881312131881714
196,-3.880794048309326
197,-3.880274772644043
198,-3.8797054290771484
199,-3.879316806793213
200,-3.878824472427368
