Epoch,R2 Score
1,-3.257469892501831
2,-3.2293591499328613
3,-3.200625419616699
4,-3.1714725494384766
5,-3.1418185234069824
6,-3.111494541168213
7,-3.0802528858184814
8,-3.04703426361084
9,-3.010824680328369
10,-2.9698214530944824
11,-2.921802520751953
12,-2.8643527030944824
13,-2.793792724609375
14,-2.707557439804077
15,-2.6094765663146973
16,-2.5159566402435303
17,-2.431952714920044
18,-2.349360942840576
19,-2.268167018890381
20,-2.1917126178741455
21,-2.118605613708496
22,-2.0485305786132812
23,-1.982149600982666
24,-1.9174911975860596
25,-1.8549156188964844
26,-1.7944867610931396
27,-1.7359002828598022
28,-1.6789495944976807
29,-1.623586893081665
30,-1.5697264671325684
31,-1.5179376602172852
32,-1.467449426651001
33,-1.4187896251678467
34,-1.372316598892212
35,-1.327524185180664
36,-1.2844642400741577
37,-1.2431373596191406
38,-1.2038357257843018
39,-1.165605068206787
40,-1.129262924194336
41,-1.094542145729065
42,-1.0610721111297607
43,-1.028959035873413
44,-0.998345673084259
45,-0.9690413475036621
46,-0.9405834078788757
47,-0.9138684868812561
48,-0.8878318071365356
49,-0.8626546859741211
50,-0.8389288783073425
51,-0.8159323334693909
52,-0.7935828566551208
53,-0.7722526788711548
54,-0.7516548037528992
55,-0.7318024039268494
56,-0.7125063538551331
57,-0.6939142346382141
58,-0.6760203242301941
59,-0.6587463021278381
60,-0.6420873403549194
61,-0.6259564757347107
62,-0.6103596091270447
63,-0.5952540040016174
64,-0.5806138515472412
65,-0.5663995146751404
66,-0.5526278614997864
67,-0.5392671227455139
68,-0.52629554271698
69,-0.5136987566947937
70,-0.5014601349830627
71,-0.48956650495529175
72,-0.478002667427063
73,-0.4667561650276184
74,-0.455812931060791
75,-0.4451632499694824
76,-0.43479275703430176
77,-0.42469102144241333
78,-0.414844810962677
79,-0.40524613857269287
80,-0.39588773250579834
81,-0.38676005601882935
82,-0.37785542011260986
83,-0.3691635727882385
84,-0.36068111658096313
85,-0.35239726305007935
86,-0.34430694580078125
87,-0.3364044427871704
88,-0.32868099212646484
89,-0.3211313486099243
90,-0.3137485384941101
91,-0.3065274953842163
92,-0.2994619607925415
93,-0.29254812002182007
94,-0.28578248620033264
95,-0.27915915846824646
96,-0.2726728320121765
97,-0.2663191258907318
98,-0.2600941061973572
99,-0.2539961040019989
100,-0.24801865220069885
101,-0.24215972423553467
102,-0.23641443252563477
103,-0.23078107833862305
104,-0.2252560257911682
105,-0.21983617544174194
106,-0.21451908349990845
107,-0.20930364727973938
108,-0.20418235659599304
109,-0.19915640354156494
110,-0.1942194104194641
111,-0.18937328457832336
112,-0.1846126914024353
113,-0.17993837594985962
114,-0.1753460168838501
115,-0.17083323001861572
116,-0.1663975715637207
117,-0.16203704476356506
118,-0.1577511429786682
119,-0.15353578329086304
120,-0.14939242601394653
121,-0.14531558752059937
122,-0.14130514860153198
123,-0.13735973834991455
124,-0.13347747921943665
125,-0.12965866923332214
126,-0.12590155005455017
127,-0.12220308184623718
128,-0.1185632050037384
129,-0.11497920751571655
130,-0.11145004630088806
131,-0.10797503590583801
132,-0.10455170273780823
133,-0.10118108987808228
134,-0.09786170721054077
135,-0.0945904552936554
136,-0.09136727452278137
137,-0.08819007873535156
138,-0.0850602388381958
139,-0.08197548985481262
140,-0.07893571257591248
141,-0.07593867182731628
142,-0.07298481464385986
143,-0.07007235288619995
144,-0.06719958782196045
145,-0.0643676221370697
146,-0.061573535203933716
147,-0.05881771445274353
148,-0.05609804391860962
149,-0.053414374589920044
150,-0.05076557397842407
151,-0.04815194010734558
152,-0.04557204246520996
153,-0.04302456974983215
154,-0.040511906147003174
155,-0.03803294897079468
156,-0.03558492660522461
157,-0.03316760063171387
158,-0.030780702829360962
159,-0.028424710035324097
160,-0.026100248098373413
161,-0.023804962635040283
162,-0.021537989377975464
163,-0.019296467304229736
164,-0.017084091901779175
165,-0.01489683985710144
166,-0.01273450255393982
167,-0.010598480701446533
168,-0.008489340543746948
169,-0.00640520453453064
170,-0.0043447911739349365
171,-0.002308577299118042
172,-0.00029599666595458984
173,0.0016953349113464355
174,0.003662288188934326
175,0.0056070685386657715
176,0.00753021240234375
177,0.009430617094039917
178,0.011310487985610962
179,0.01316910982131958
180,0.01500701904296875
181,0.01682525873184204
182,0.01862245798110962
183,0.020399630069732666
184,0.022158026695251465
185,0.02389836311340332
186,0.02562040090560913
187,0.0273246169090271
188,0.029011070728302002
189,0.030680477619171143
190,0.03233128786087036
191,0.0339643657207489
192,0.0355796217918396
193,0.03717929124832153
194,0.038763076066970825
195,0.04033002257347107
196,0.041881173849105835
197,0.043416380882263184
198,0.044936805963516235
199,0.04644179344177246
200,0.047930896282196045
