Epoch,R2 Score
1,-2.9572346210479736
2,-3.1746249198913574
3,-3.057375431060791
4,-2.9329018592834473
5,-2.8058080673217773
6,-2.70424222946167
7,-2.6899242401123047
8,-2.6138248443603516
9,-2.4893100261688232
10,-2.3695411682128906
11,-2.265657901763916
12,-2.1847727298736572
13,-2.1058907508850098
14,-2.0317821502685547
15,-1.9656974077224731
16,-1.9066741466522217
17,-1.855581521987915
18,-1.8068523406982422
19,-1.7598490715026855
20,-1.7167627811431885
21,-1.6768677234649658
22,-1.6411436796188354
23,-1.6052346229553223
24,-1.5703126192092896
25,-1.5388338565826416
26,-1.5061368942260742
27,-1.4731907844543457
28,-1.4434597492218018
29,-1.4174678325653076
30,-1.390660047531128
31,-1.36338210105896
32,-1.3355519771575928
33,-1.3104662895202637
34,-1.2859935760498047
35,-1.261767864227295
36,-1.2375199794769287
37,-1.2151334285736084
38,-1.1935601234436035
39,-1.1731616258621216
40,-1.1518303155899048
41,-1.1317849159240723
42,-1.1127216815948486
43,-1.0927339792251587
44,-1.0728905200958252
45,-1.0552997589111328
46,-1.039139986038208
47,-1.0230549573898315
48,-1.0061674118041992
49,-0.9904117584228516
50,-0.9744265079498291
51,-0.9583969116210938
52,-0.9437106251716614
53,-0.929619550704956
54,-0.913638174533844
55,-0.8988080024719238
56,-0.8849246501922607
57,-0.8711763024330139
58,-0.8578497171401978
59,-0.845615029335022
60,-0.8320854306221008
61,-0.8199211955070496
62,-0.8073095083236694
63,-0.794832170009613
64,-0.7815677523612976
65,-0.7690271139144897
66,-0.7583754062652588
67,-0.7462178468704224
68,-0.7340312004089355
69,-0.7225234508514404
70,-0.7115536332130432
71,-0.7001644372940063
72,-0.6892714500427246
73,-0.6794742345809937
74,-0.6690571904182434
75,-0.6600697040557861
76,-0.6502134203910828
77,-0.6400738954544067
78,-0.6303066611289978
79,-0.6212731003761292
80,-0.61125248670578
81,-0.6019462943077087
82,-0.592876672744751
83,-0.5836385488510132
84,-0.574844241142273
85,-0.5667867064476013
86,-0.5582623481750488
87,-0.549548327922821
88,-0.5414037108421326
89,-0.5329523086547852
90,-0.524840772151947
91,-0.516930103302002
92,-0.5093631744384766
93,-0.501619815826416
94,-0.4938540458679199
95,-0.4860460162162781
96,-0.47873324155807495
97,-0.47160959243774414
98,-0.4643546938896179
99,-0.4572640061378479
100,-0.45019757747650146
101,-0.4434128999710083
102,-0.4369770288467407
103,-0.43019211292266846
104,-0.4242398738861084
105,-0.4181033968925476
106,-0.41168493032455444
107,-0.40532445907592773
108,-0.39910435676574707
109,-0.39309120178222656
110,-0.38707226514816284
111,-0.3811861276626587
112,-0.3754000663757324
113,-0.3694247603416443
114,-0.3644615411758423
115,-0.35983842611312866
116,-0.3538856506347656
117,-0.3485024571418762
118,-0.3433317542076111
119,-0.3383933901786804
120,-0.33316105604171753
121,-0.328095018863678
122,-0.322978675365448
123,-0.3179786205291748
124,-0.31301313638687134
125,-0.30859076976776123
126,-0.3039960265159607
127,-0.2995244264602661
128,-0.2948891520500183
129,-0.29046857357025146
130,-0.28570079803466797
131,-0.2809261679649353
132,-0.2764021158218384
133,-0.27224183082580566
134,-0.2681490182876587
135,-0.26424282789230347
136,-0.2601582407951355
137,-0.2565769553184509
138,-0.25251781940460205
139,-0.24920135736465454
140,-0.24556809663772583
141,-0.24171775579452515
142,-0.2379421591758728
143,-0.23403126001358032
144,-0.23026517033576965
145,-0.22665098309516907
146,-0.22305867075920105
147,-0.21950668096542358
148,-0.21613985300064087
149,-0.21319562196731567
150,-0.21005311608314514
151,-0.20693472027778625
152,-0.20380175113677979
153,-0.20060661435127258
154,-0.19753482937812805
155,-0.1945997178554535
156,-0.19160225987434387
157,-0.18858736753463745
158,-0.18554547429084778
159,-0.1824556589126587
160,-0.17934781312942505
161,-0.17627650499343872
162,-0.17325371503829956
163,-0.17031455039978027
164,-0.167363703250885
165,-0.1644580066204071
166,-0.1615818440914154
167,-0.1590547263622284
168,-0.15638476610183716
169,-0.15363317728042603
170,-0.15089929103851318
171,-0.14834019541740417
172,-0.14572909474372864
173,-0.143124520778656
174,-0.14041215181350708
175,-0.13780465722084045
176,-0.13517796993255615
177,-0.13265055418014526
178,-0.13022300601005554
179,-0.1278698444366455
180,-0.1255044937133789
181,-0.12319794297218323
182,-0.1208527684211731
183,-0.11845055222511292
184,-0.11628758907318115
185,-0.11404195427894592
186,-0.1117514967918396
187,-0.10953250527381897
188,-0.10743352770805359
189,-0.1052054762840271
190,-0.10300487279891968
191,-0.10086631774902344
192,-0.09870374202728271
193,-0.09667184948921204
194,-0.09457528591156006
195,-0.09252744913101196
196,-0.09045711159706116
197,-0.08848541975021362
198,-0.08642938733100891
199,-0.08436322212219238
200,-0.08236494660377502
