Epoch,R2 Score
1,-4.062224388122559
2,-3.2453229427337646
3,-2.489384174346924
4,-2.0345826148986816
5,-1.7655473947525024
6,-1.5151216983795166
7,-1.3115932941436768
8,-1.1465579271316528
9,-1.0097665786743164
10,-0.8940231204032898
11,-0.795570433139801
12,-0.7113156318664551
13,-0.638801634311676
14,-0.5753920674324036
15,-0.5210487842559814
16,-0.47265273332595825
17,-0.42836159467697144
18,-0.3889874219894409
19,-0.3540492057800293
20,-0.323064386844635
21,-0.29478251934051514
22,-0.26824140548706055
23,-0.24428123235702515
24,-0.2221810221672058
25,-0.2033821940422058
26,-0.18418461084365845
27,-0.16692465543746948
28,-0.15091973543167114
29,-0.13549959659576416
30,-0.12253999710083008
31,-0.10905450582504272
32,-0.09851276874542236
33,-0.08656543493270874
34,-0.0768536925315857
35,-0.06613075733184814
36,-0.05680721998214722
37,-0.047317683696746826
38,-0.03857243061065674
39,-0.030337035655975342
40,-0.02225273847579956
41,-0.015354275703430176
42,-0.007878988981246948
43,-0.00151747465133667
44,0.00515139102935791
45,0.011135876178741455
46,0.017252177000045776
47,0.022766053676605225
48,0.0283108651638031
49,0.03375554084777832
50,0.03855019807815552
51,0.04304689168930054
52,0.047957420349121094
53,0.05234631896018982
54,0.056384146213531494
55,0.06055065989494324
56,0.06478923559188843
57,0.0687042772769928
58,0.0721539855003357
59,0.07575422525405884
60,0.07938188314437866
61,0.08284145593643188
62,0.08599087595939636
63,0.08909854292869568
64,0.09221526980400085
65,0.09522265195846558
66,0.09814342856407166
67,0.10098019242286682
68,0.10368970036506653
69,0.10619807243347168
70,0.10883799195289612
71,0.11142340302467346
72,0.11380612850189209
73,0.11606624722480774
74,0.11833670735359192
75,0.12063130736351013
76,0.12283000349998474
77,0.12496960163116455
78,0.12704843282699585
79,0.12902411818504333
80,0.13093650341033936
81,0.13287073373794556
82,0.13474953174591064
83,0.13658463954925537
84,0.1383495032787323
85,0.14007404446601868
86,0.1417756974697113
87,0.14346417784690857
88,0.14510956406593323
89,0.14671078324317932
90,0.14825758337974548
91,0.14975237846374512
92,0.15121358633041382
93,0.15265411138534546
94,0.15405651926994324
95,0.15543580055236816
96,0.15681180357933044
97,0.1581510305404663
98,0.15946948528289795
99,0.16075614094734192
100,0.16200202703475952
101,0.16322997212409973
102,0.16444122791290283
103,0.16562101244926453
104,0.16676819324493408
105,0.16790518164634705
106,0.16902706027030945
107,0.17013907432556152
108,0.17122361063957214
109,0.1722835898399353
110,0.17331215739250183
111,0.17432153224945068
112,0.17531782388687134
113,0.17629462480545044
114,0.17726165056228638
115,0.17820775508880615
116,0.17914333939552307
117,0.18005508184432983
118,0.18095102906227112
119,0.18183186650276184
120,0.18269851803779602
121,0.18354588747024536
122,0.1843872368335724
123,0.18521904945373535
124,0.1860385239124298
125,0.18684515357017517
126,0.18763664364814758
127,0.18841218948364258
128,0.1891770362854004
129,0.1899333894252777
130,0.19067677855491638
131,0.19140467047691345
132,0.19212228059768677
133,0.19283145666122437
134,0.1935276985168457
135,0.19421380758285522
136,0.1948903501033783
137,0.19555824995040894
138,0.19621697068214417
139,0.19686537981033325
140,0.19750279188156128
141,0.19813129305839539
142,0.19875171780586243
143,0.1993618607521057
144,0.19996169209480286
145,0.20055407285690308
146,0.20114126801490784
147,0.20172038674354553
148,0.2022930383682251
149,0.20285865664482117
150,0.20341581106185913
151,0.20396196842193604
152,0.2045024335384369
153,0.20503735542297363
154,0.2055656611919403
155,0.20608651638031006
156,0.20660245418548584
157,0.20711222290992737
158,0.20761510729789734
159,0.20810940861701965
160,0.20859771966934204
161,0.20908117294311523
162,0.20955756306648254
163,0.21002891659736633
164,0.21049436926841736
165,0.21095502376556396
166,0.21140915155410767
167,0.2118591070175171
168,0.21230313181877136
169,0.21274033188819885
170,0.21317243576049805
171,0.21359851956367493
172,0.21402209997177124
173,0.21443939208984375
174,0.2148520052433014
175,0.21525931358337402
176,0.21566224098205566
177,0.21606072783470154
178,0.21645471453666687
179,0.21684470772743225
180,0.21722951531410217
181,0.2176106870174408
182,0.21798673272132874
183,0.21836036443710327
184,0.2187301516532898
185,0.21909630298614502
186,0.21945929527282715
187,0.21981865167617798
188,0.2201736867427826
189,0.22052323818206787
190,0.22086912393569946
191,0.22121205925941467
192,0.221551775932312
193,0.2218867540359497
194,0.22221782803535461
195,0.22254624962806702
196,0.22287070751190186
197,0.2231902778148651
198,0.2235080599784851
199,0.22382324934005737
200,0.224135160446167
