Epoch,R2 Score
1,-4.972856044769287
2,-5.219844818115234
3,-5.725157260894775
4,-5.338047981262207
5,-4.693398952484131
6,-4.181675910949707
7,-3.7474236488342285
8,-3.3889665603637695
9,-3.089617967605591
10,-2.835541009902954
11,-2.6166324615478516
12,-2.4300107955932617
13,-2.2692108154296875
14,-2.132763147354126
15,-2.015747547149658
16,-1.904712200164795
17,-1.8072705268859863
18,-1.7181718349456787
19,-1.6362308263778687
20,-1.5685502290725708
21,-1.500955581665039
22,-1.4384145736694336
23,-1.3796062469482422
24,-1.3278229236602783
25,-1.2786333560943604
26,-1.2454025745391846
27,-1.203467845916748
28,-1.1796859502792358
29,-1.1466186046600342
30,-1.1121151447296143
31,-1.0904762744903564
32,-1.0604047775268555
33,-1.0344061851501465
34,-1.0081596374511719
35,-0.9872320890426636
36,-0.9662590622901917
37,-0.9437335133552551
38,-0.9229323267936707
39,-0.9031260013580322
40,-0.8853912353515625
41,-0.8679699897766113
42,-0.8505133390426636
43,-0.8344712257385254
44,-0.8189751505851746
45,-0.8054967522621155
46,-0.7942980527877808
47,-0.7808919548988342
48,-0.7681222558021545
49,-0.760772168636322
50,-0.7503651976585388
51,-0.7403801083564758
52,-0.7297779321670532
53,-0.7181754112243652
54,-0.7075417041778564
55,-0.6974754929542542
56,-0.6876405477523804
57,-0.67913419008255
58,-0.6705981492996216
59,-0.6690937280654907
60,-0.6647225022315979
61,-0.6567924618721008
62,-0.6480392813682556
63,-0.6399522423744202
64,-0.6324359178543091
65,-0.6246144771575928
66,-0.6175834536552429
67,-0.6109979152679443
68,-0.604194700717926
69,-0.5975348353385925
70,-0.5918455719947815
71,-0.585209846496582
72,-0.5808452367782593
73,-0.5749141573905945
74,-0.5702072978019714
75,-0.5660570859909058
76,-0.5604618787765503
77,-0.5560160279273987
78,-0.5513304471969604
79,-0.5464807152748108
80,-0.5419896841049194
81,-0.5382630228996277
82,-0.5372198224067688
83,-0.5355044603347778
84,-0.5317953824996948
85,-0.5284538269042969
86,-0.5254467129707336
87,-0.5232644081115723
88,-0.519582986831665
89,-0.5162973999977112
90,-0.513247549533844
91,-0.5099725723266602
92,-0.5060396790504456
93,-0.5026132464408875
94,-0.4997437000274658
95,-0.4985848069190979
96,-0.49595993757247925
97,-0.4964764714241028
98,-0.4956128001213074
99,-0.49379825592041016
100,-0.4902611970901489
101,-0.4881506562232971
102,-0.48692893981933594
103,-0.4836224913597107
104,-0.48209547996520996
105,-0.4802859425544739
106,-0.48206841945648193
107,-0.47946757078170776
108,-0.47848325967788696
109,-0.4760635495185852
110,-0.47391045093536377
111,-0.4718039035797119
112,-0.47084343433380127
113,-0.4685792326927185
114,-0.46652716398239136
115,-0.46411365270614624
116,-0.4614219069480896
117,-0.45933204889297485
118,-0.45703190565109253
119,-0.45509517192840576
120,-0.4526021480560303
121,-0.45123761892318726
122,-0.44978439807891846
123,-0.44867461919784546
124,-0.446571946144104
125,-0.44513553380966187
126,-0.4434583783149719
127,-0.4420055150985718
128,-0.44012200832366943
129,-0.4383416771888733
130,-0.4368482828140259
131,-0.4352118968963623
132,-0.4339412450790405
133,-0.43211495876312256
134,-0.4304400086402893
135,-0.4292062520980835
136,-0.4271315336227417
137,-0.4256669282913208
138,-0.424136221408844
139,-0.4229172468185425
140,-0.42185813188552856
141,-0.42140066623687744
142,-0.41977405548095703
143,-0.4187217354774475
144,-0.41786515712738037
145,-0.4172537326812744
146,-0.41631531715393066
147,-0.41602611541748047
148,-0.4150874614715576
149,-0.41431117057800293
150,-0.4131658673286438
151,-0.41242682933807373
152,-0.4121444821357727
153,-0.41228562593460083
154,-0.41161173582077026
155,-0.4116034507751465
156,-0.41183143854141235
157,-0.4112878441810608
158,-0.4105883240699768
159,-0.40966546535491943
160,-0.40820157527923584
161,-0.4076995253562927
162,-0.406463623046875
163,-0.40567803382873535
164,-0.4047011137008667
165,-0.4034641981124878
166,-0.40295642614364624
167,-0.40277355909347534
168,-0.4018658995628357
169,-0.4004424810409546
170,-0.3993525505065918
171,-0.3983622193336487
172,-0.3985963463783264
173,-0.39767271280288696
174,-0.39674556255340576
175,-0.3959560990333557
176,-0.3952605128288269
177,-0.3941233158111572
178,-0.3934415578842163
179,-0.393821120262146
180,-0.3940350413322449
181,-0.3935123085975647
182,-0.3925517797470093
183,-0.3917064666748047
184,-0.39063674211502075
185,-0.38979077339172363
186,-0.38942116498947144
187,-0.38961517810821533
188,-0.38874298334121704
189,-0.38840025663375854
190,-0.388063907623291
191,-0.3874427080154419
192,-0.3879696726799011
193,-0.3873915672302246
194,-0.38860881328582764
195,-0.3884201645851135
196,-0.38844478130340576
197,-0.3876878619194031
198,-0.38657933473587036
199,-0.3861084580421448
200,-0.385797381401062
