Epoch,R2 Score
1,-1.398529052734375
2,-1.346384048461914
3,-0.9937578439712524
4,-0.837007462978363
5,-0.6757226586341858
6,-0.5531798005104065
7,-0.4623279571533203
8,-0.39142894744873047
9,-0.33421778678894043
10,-0.283172070980072
11,-0.2467176914215088
12,-0.20452290773391724
13,-0.17612028121948242
14,-0.15049880743026733
15,-0.1297377347946167
16,-0.10426086187362671
17,-0.08230507373809814
18,-0.0619063675403595
19,-0.04653269052505493
20,-0.03007364273071289
21,-0.017603635787963867
22,-0.004381000995635986
23,0.006569564342498779
24,0.018365412950515747
25,0.027678221464157104
26,0.03688344359397888
27,0.04561418294906616
28,0.054219216108322144
29,0.062408506870269775
30,0.0704708993434906
31,0.07764443755149841
32,0.0844770073890686
33,0.0905492901802063
34,0.09683161973953247
35,0.10278359055519104
36,0.10723519325256348
37,0.11263850331306458
38,0.11763235926628113
39,0.12237906455993652
40,0.12701091170310974
41,0.13113796710968018
42,0.13531842827796936
43,0.1394815444946289
44,0.1434497833251953
45,0.1471729874610901
46,0.15047258138656616
47,0.15378528833389282
48,0.15699627995491028
49,0.16023564338684082
50,0.1633216142654419
51,0.16596674919128418
52,0.16892772912979126
53,0.1717764139175415
54,0.17426645755767822
55,0.17673566937446594
56,0.179036945104599
57,0.18139731884002686
58,0.18353360891342163
59,0.1856800615787506
60,0.1877240240573883
61,0.18979761004447937
62,0.19168388843536377
63,0.1936240792274475
64,0.19553756713867188
65,0.19741418957710266
66,0.19908365607261658
67,0.2008095681667328
68,0.2024805247783661
69,0.20402690768241882
70,0.20528796315193176
71,0.20661532878875732
72,0.2081204056739807
73,0.2095974087715149
74,0.21101868152618408
75,0.21234846115112305
76,0.21360176801681519
77,0.21487560868263245
78,0.21614491939544678
79,0.21737104654312134
80,0.2185923159122467
81,0.21977555751800537
82,0.22083541750907898
83,0.2218727469444275
84,0.22279036045074463
85,0.22370290756225586
86,0.2246338129043579
87,0.22553688287734985
88,0.22642362117767334
89,0.22729265689849854
90,0.22814461588859558
91,0.22900044918060303
92,0.22986602783203125
93,0.23072567582130432
94,0.2315795123577118
95,0.232404887676239
96,0.23321428894996643
97,0.2340075671672821
98,0.23479193449020386
99,0.23554545640945435
100,0.23629650473594666
101,0.2370481789112091
102,0.23778963088989258
103,0.23851647973060608
104,0.23922377824783325
105,0.23990082740783691
106,0.2405639886856079
107,0.2411988079547882
108,0.24181020259857178
109,0.24241536855697632
110,0.24301749467849731
111,0.2436164915561676
112,0.24420210719108582
113,0.24477726221084595
114,0.24534904956817627
115,0.24591636657714844
116,0.24647808074951172
117,0.24703273177146912
118,0.24757835268974304
119,0.2481141984462738
120,0.24864304065704346
121,0.2491631805896759
122,0.24967581033706665
123,0.2501814663410187
124,0.25068002939224243
125,0.25117063522338867
126,0.2516518533229828
127,0.25212588906288147
128,0.2525927424430847
129,0.2530516982078552
130,0.2535037398338318
131,0.2539496421813965
132,0.25439023971557617
133,0.25482407212257385
134,0.2552512586116791
135,0.25567299127578735
136,0.2560911774635315
137,0.2565031051635742
138,0.2569099962711334
139,0.25731179118156433
140,0.25770890712738037
141,0.25810080766677856
142,0.2584879696369171
143,0.25886979699134827
144,0.25924402475357056
145,0.2596112787723541
146,0.2599729001522064
147,0.26032954454421997
148,0.26068127155303955
149,0.2610301375389099
150,0.26137644052505493
151,0.26171770691871643
152,0.2620551884174347
153,0.26238760352134705
154,0.26271554827690125
155,0.2630387842655182
156,0.26335814595222473
157,0.26367536187171936
158,0.2639893591403961
159,0.26430195569992065
160,0.2646089792251587
161,0.2649120092391968
162,0.26521289348602295
163,0.2655101418495178
164,0.2658037543296814
165,0.2660941183567047
166,0.2663781940937042
167,0.2666581869125366
168,0.26693564653396606
169,0.2672094702720642
170,0.26748067140579224
171,0.2677486836910248
172,0.2680131196975708
173,0.2682758569717407
174,0.2685360014438629
175,0.26879405975341797
176,0.2690495252609253
177,0.269302099943161
178,0.26955166459083557
179,0.2697967290878296
180,0.2700389623641968
181,0.2702774703502655
182,0.2705126106739044
183,0.27074453234672546
184,0.27097368240356445
185,0.27119988203048706
186,0.2714233696460724
187,0.2716441750526428
188,0.2718602120876312
189,0.27207255363464355
190,0.2722819745540619
191,0.27248865365982056
192,0.2726947069168091
193,0.2729000747203827
194,0.2731034755706787
195,0.2733047306537628
196,0.27350562810897827
197,0.27370938658714294
198,0.2739126980304718
199,0.2741125822067261
200,0.27430906891822815
