Epoch,R2 Score
1,-0.01931351400575121
2,-0.019213384090207453
3,-0.019127204374886797
4,-0.019047107351921277
5,-0.018977828568281563
6,-0.01892452316565385
7,-0.01888060792552393
8,-0.018843508871765335
9,-0.018811768633039017
10,-0.018784456551974804
11,-0.018760775411668984
12,-0.018739576542142977
13,-0.018720565179788373
14,-0.018703927160608425
15,-0.018688466683990712
16,-0.018674416983341713
17,-0.01866190205010476
18,-0.018650297962029105
19,-0.0186394357426245
20,-0.018629230086015913
21,-0.018619762892071123
22,-0.01861072627162208
23,-0.018601859938614185
24,-0.01859338675100841
25,-0.01858526439424779
26,-0.018577660581593936
27,-0.01857034222837428
28,-0.018563395085124834
29,-0.018556634019988083
30,-0.0185500505758176
31,-0.0185436951768283
32,-0.018537445994723734
33,-0.018531402403244246
34,-0.0185254611022746
35,-0.01851952076322072
36,-0.01851372973339427
37,-0.018508080293443974
38,-0.018502546316547575
39,-0.018497185900214652
40,-0.018491868219637553
41,-0.018486611055789748
42,-0.018481449429292973
43,-0.01847646420065907
44,-0.018471657264656938
45,-0.018466844807594862
46,-0.018462148141100143
47,-0.018457484144513092
48,-0.018452858217526513
49,-0.018448280006794326
50,-0.01844378076350839
51,-0.01843925119928147
52,-0.018434797903916667
53,-0.018430397545012966
54,-0.018426080935427858
55,-0.01842185933733531
56,-0.018417650714303013
57,-0.01841348327866721
58,-0.01840932155833308
59,-0.018405210495813118
60,-0.018401055434124958
61,-0.018396960687687258
62,-0.01839285466918028
63,-0.018388801395971544
64,-0.018384816480512933
65,-0.018380851562972422
66,-0.018376874421131117
67,-0.018372925148314234
68,-0.018369043952495945
69,-0.018365131941549984
70,-0.018361318923475367
71,-0.018357554487868577
72,-0.018353790081297006
73,-0.01835008649818215
74,-0.018346382809135475
75,-0.018342701200150913
76,-0.018338975959442005
77,-0.01833524847919732
78,-0.018331538865923314
79,-0.018327838735742397
80,-0.018324141632496183
81,-0.018320485377244844
82,-0.01831684585391058
83,-0.01831323631728221
84,-0.018309707353480253
85,-0.018306146148467373
86,-0.018302603598044254
87,-0.01829911907029158
88,-0.01829560627120308
89,-0.01829212484347653
90,-0.01828864631707461
91,-0.018285191017186064
92,-0.018281734291724416
93,-0.018278232629339475
94,-0.018274793878816142
95,-0.01827144005870296
96,-0.018268088792529946
97,-0.018264748220665927
98,-0.018261437154632576
99,-0.01825813454255676
100,-0.018254840355676483
101,-0.018251591451414084
102,-0.018248310760530018
103,-0.018245052825528907
104,-0.018241818100629525
105,-0.018238618835862197
106,-0.01823542164947345
107,-0.0182322723472772
108,-0.018229133933132968
109,-0.01822601955801717
110,-0.018222921378554635
111,-0.018219847502818798
112,-0.01821680014161242
113,-0.01821375980951978
114,-0.018210694353755774
115,-0.0182076424612595
116,-0.018204644606826137
117,-0.018201712065115228
118,-0.01819876587919056
119,-0.0181958117437222
120,-0.018192869097285902
121,-0.018189942599582176
122,-0.01818700878313484
123,-0.01818405959000602
124,-0.018181133690967077
125,-0.018178229960489567
126,-0.018175370462256035
127,-0.018172482307638793
128,-0.018169626453200083
129,-0.01816674763898185
130,-0.018163897150944797
131,-0.01816102929469121
132,-0.018158165680876914
133,-0.01815531969379003
134,-0.018152474658034046
135,-0.018149637525131324
136,-0.018146769767487525
137,-0.018143934838749876
138,-0.018141124653144547
139,-0.018138297007844084
140,-0.01813543853517907
141,-0.01813257637600907
142,-0.018129731317338527
143,-0.018126934242752468
144,-0.018124157436919308
145,-0.01812139003967539
146,-0.01811857788257365
147,-0.01811581898438752
148,-0.018113047709235386
149,-0.018110251197572813
150,-0.018107483699797977
151,-0.018104690818061542
152,-0.018101901086291616
153,-0.018099114266465932
154,-0.018096326582732747
155,-0.0180935597647065
156,-0.018090790480365215
157,-0.01808802348879257
158,-0.018085231004210334
159,-0.018082422604383974
160,-0.018079588705962157
161,-0.01807676649930856
162,-0.018073926486886216
163,-0.018071088807103064
164,-0.01806827438954106
165,-0.018065457518576133
166,-0.018062645917312103
167,-0.018059833269991832
168,-0.018057001175126985
169,-0.018054130850021943
170,-0.018051286072053085
171,-0.01804846926970971
172,-0.018045640553641662
173,-0.01804279720493074
174,-0.018039923847806394
175,-0.018037027070114453
176,-0.018034080398830477
177,-0.0180311474431627
178,-0.018028204995495956
179,-0.018025249633532914
180,-0.01802226228165027
181,-0.01801926728028913
182,-0.018016255345618126
183,-0.018013242389039563
184,-0.01801021656254065
185,-0.018007176385001156
186,-0.01800412087872183
187,-0.018001035034267865
188,-0.017997951258627798
189,-0.017994865903379398
190,-0.017991776724726516
191,-0.01798866965079715
192,-0.017985554840105666
193,-0.017982439220163293
194,-0.017979347811561852
195,-0.017976251548450173
196,-0.01797311946938629
197,-0.017969954838130353
198,-0.017966793824424343
199,-0.01796360851268175
200,-0.017960407930934674
