Epoch,R2 Score
1,-2.7340469360351562
2,-2.8928351402282715
3,-3.0157690048217773
4,-3.111377716064453
5,-3.1486740112304688
6,-3.101261615753174
7,-3.010610342025757
8,-2.8960375785827637
9,-2.7666499614715576
10,-2.6490654945373535
11,-2.5421154499053955
12,-2.4547486305236816
13,-2.3795242309570312
14,-2.3093271255493164
15,-2.2461514472961426
16,-2.190484046936035
17,-2.138538360595703
18,-2.093088388442993
19,-2.0507941246032715
20,-2.009768009185791
21,-1.9706270694732666
22,-1.9345943927764893
23,-1.8995565176010132
24,-1.867525339126587
25,-1.8358891010284424
26,-1.8042489290237427
27,-1.7734817266464233
28,-1.7452880144119263
29,-1.7182941436767578
30,-1.691311001777649
31,-1.6662287712097168
32,-1.6426746845245361
33,-1.61967134475708
34,-1.5979735851287842
35,-1.5755615234375
36,-1.5533370971679688
37,-1.5317049026489258
38,-1.511746883392334
39,-1.4918335676193237
40,-1.4730371236801147
41,-1.4542970657348633
42,-1.4358786344528198
43,-1.4176621437072754
44,-1.3998432159423828
45,-1.3811631202697754
46,-1.3630605936050415
47,-1.3453545570373535
48,-1.3280243873596191
49,-1.3107855319976807
50,-1.294209361076355
51,-1.2783112525939941
52,-1.2621148824691772
53,-1.2467007637023926
54,-1.2308781147003174
55,-1.2159538269042969
56,-1.2012770175933838
57,-1.186767578125
58,-1.1717653274536133
59,-1.1570253372192383
60,-1.1426963806152344
61,-1.12884521484375
62,-1.1149098873138428
63,-1.101563572883606
64,-1.0882084369659424
65,-1.0752239227294922
66,-1.0621755123138428
67,-1.0496034622192383
68,-1.0373343229293823
69,-1.0247852802276611
70,-1.0124285221099854
71,-1.0001230239868164
72,-0.9883068799972534
73,-0.9762837886810303
74,-0.9638299345970154
75,-0.9523205757141113
76,-0.9407390356063843
77,-0.9295991063117981
78,-0.9182355403900146
79,-0.9069334864616394
80,-0.8960514068603516
81,-0.8858681321144104
82,-0.8759903311729431
83,-0.8658249378204346
84,-0.8560647964477539
85,-0.846015989780426
86,-0.8364246487617493
87,-0.8267948031425476
88,-0.817345142364502
89,-0.8078188896179199
90,-0.798517107963562
91,-0.7896554470062256
92,-0.7808631062507629
93,-0.7719876170158386
94,-0.763245165348053
95,-0.75445157289505
96,-0.7457312941551208
97,-0.7371776700019836
98,-0.7290043234825134
99,-0.7207271456718445
100,-0.7121031880378723
101,-0.7040472626686096
102,-0.6960952281951904
103,-0.6881489157676697
104,-0.6806479096412659
105,-0.6729108095169067
106,-0.6655145287513733
107,-0.6579380035400391
108,-0.6506212949752808
109,-0.6434866786003113
110,-0.6365320682525635
111,-0.6296247839927673
112,-0.6228867173194885
113,-0.6162552833557129
114,-0.6097574234008789
115,-0.603298544883728
116,-0.5968300104141235
117,-0.5906257629394531
118,-0.5845453143119812
119,-0.5785321593284607
120,-0.5726114511489868
121,-0.566840410232544
122,-0.561140239238739
123,-0.5555810928344727
124,-0.5499802827835083
125,-0.5445646643638611
126,-0.5392392873764038
127,-0.5340050458908081
128,-0.5287041664123535
129,-0.5236070156097412
130,-0.5184876918792725
131,-0.5134682655334473
132,-0.5084766745567322
133,-0.5034753084182739
134,-0.4985721707344055
135,-0.4937788248062134
136,-0.4891575574874878
137,-0.4844716787338257
138,-0.4799724221229553
139,-0.4753965139389038
140,-0.47099918127059937
141,-0.4666263461112976
142,-0.46233969926834106
143,-0.4581540822982788
144,-0.45396751165390015
145,-0.4498017430305481
146,-0.44575315713882446
147,-0.4418150782585144
148,-0.43782246112823486
149,-0.4339231848716736
150,-0.42999178171157837
151,-0.42605823278427124
152,-0.42224037647247314
153,-0.41846996545791626
154,-0.4148182272911072
155,-0.4111894369125366
156,-0.40766483545303345
157,-0.4040592312812805
158,-0.4005305767059326
159,-0.39706867933273315
160,-0.39366692304611206
161,-0.3903256058692932
162,-0.38693904876708984
163,-0.3837297558784485
164,-0.3804497718811035
165,-0.3772393465042114
166,-0.374042809009552
167,-0.3709023594856262
168,-0.3677985668182373
169,-0.36479222774505615
170,-0.3619258999824524
171,-0.3589363098144531
172,-0.35596513748168945
173,-0.3530835509300232
174,-0.35016804933547974
175,-0.34728896617889404
176,-0.34446948766708374
177,-0.34171944856643677
178,-0.3389408588409424
179,-0.33623743057250977
180,-0.3335050344467163
181,-0.3307986259460449
182,-0.32815271615982056
183,-0.32556045055389404
184,-0.3229929208755493
185,-0.3204130530357361
186,-0.31786048412323
187,-0.31530338525772095
188,-0.3127559423446655
189,-0.3102334141731262
190,-0.30780643224716187
191,-0.3054354786872864
192,-0.3029506206512451
193,-0.30049556493759155
194,-0.2981380820274353
195,-0.295846164226532
196,-0.29355281591415405
197,-0.291334867477417
198,-0.28905636072158813
199,-0.2867884039878845
200,-0.2844882011413574
