Epoch,R2 Score
1,-2.042034387588501
2,-2.0357298851013184
3,-2.0294723510742188
4,-2.0231447219848633
5,-2.0167510509490967
6,-2.0102620124816895
7,-2.003688097000122
8,-1.996950626373291
9,-1.9899507761001587
10,-1.98256254196167
11,-1.974707007408142
12,-1.966194748878479
13,-1.9568424224853516
14,-1.946496844291687
15,-1.9349867105484009
16,-1.9220762252807617
17,-1.9074045419692993
18,-1.8904507160186768
19,-1.8706647157669067
20,-1.8473730087280273
21,-1.8200459480285645
22,-1.7884933948516846
23,-1.7530754804611206
24,-1.7147780656814575
25,-1.6752355098724365
26,-1.6362247467041016
27,-1.5986274480819702
28,-1.5625653266906738
29,-1.5276789665222168
30,-1.4940422773361206
31,-1.4616233110427856
32,-1.4303216934204102
33,-1.4000067710876465
34,-1.3704862594604492
35,-1.3416626453399658
36,-1.313387155532837
37,-1.2856439352035522
38,-1.2584877014160156
39,-1.2320504188537598
40,-1.2062432765960693
41,-1.1809780597686768
42,-1.1563022136688232
43,-1.1322270631790161
44,-1.1087981462478638
45,-1.0858750343322754
46,-1.0633422136306763
47,-1.0411365032196045
48,-1.019376277923584
49,-0.9981908202171326
50,-0.9774850010871887
51,-0.9570688605308533
52,-0.9370130300521851
53,-0.917377769947052
54,-0.8982042074203491
55,-0.8794609904289246
56,-0.8611498475074768
57,-0.8432629704475403
58,-0.8257597088813782
59,-0.8086616396903992
60,-0.7919797301292419
61,-0.7757033109664917
62,-0.7600613236427307
63,-0.7446302175521851
64,-0.7295443415641785
65,-0.714973509311676
66,-0.7008645534515381
67,-0.6869951486587524
68,-0.6734821200370789
69,-0.6602960824966431
70,-0.647598147392273
71,-0.635153591632843
72,-0.6229809522628784
73,-0.6111531853675842
74,-0.5997102856636047
75,-0.5885087251663208
76,-0.5775436162948608
77,-0.5668405890464783
78,-0.5564948320388794
79,-0.5463507175445557
80,-0.5364488363265991
81,-0.5269425511360168
82,-0.5174990892410278
83,-0.5082707405090332
84,-0.4992903470993042
85,-0.49053168296813965
86,-0.48194438219070435
87,-0.47357451915740967
88,-0.46539950370788574
89,-0.4574146866798401
90,-0.4496798515319824
91,-0.4419761896133423
92,-0.43442970514297485
93,-0.4271666407585144
94,-0.4200121760368347
95,-0.4129209518432617
96,-0.40607744455337524
97,-0.399391233921051
98,-0.3927611708641052
99,-0.38624829053878784
100,-0.3799181580543518
101,-0.3737485408782959
102,-0.3676055669784546
103,-0.36160171031951904
104,-0.3557370901107788
105,-0.3499937653541565
106,-0.3443537950515747
107,-0.338787317276001
108,-0.3333210349082947
109,-0.3279567360877991
110,-0.3227018713951111
111,-0.31754714250564575
112,-0.31247586011886597
113,-0.3075028657913208
114,-0.3025943636894226
115,-0.2977945804595947
116,-0.2930454611778259
117,-0.28839218616485596
118,-0.2838059663772583
119,-0.2792949676513672
120,-0.27486687898635864
121,-0.2705315947532654
122,-0.2662709355354309
123,-0.26207536458969116
124,-0.2579246163368225
125,-0.2538222670555115
126,-0.2497943639755249
127,-0.24585801362991333
128,-0.2419852614402771
129,-0.23816049098968506
130,-0.2343716025352478
131,-0.23065340518951416
132,-0.22699952125549316
133,-0.2234116792678833
134,-0.21986347436904907
135,-0.21635347604751587
136,-0.21290278434753418
137,-0.2095000147819519
138,-0.20614522695541382
139,-0.20284539461135864
140,-0.19959211349487305
141,-0.19638460874557495
142,-0.1932252049446106
143,-0.19011658430099487
144,-0.187045156955719
145,-0.18402081727981567
146,-0.1810348629951477
147,-0.17808085680007935
148,-0.1751672625541687
149,-0.17229622602462769
150,-0.16946125030517578
151,-0.1666659116744995
152,-0.16390913724899292
153,-0.1611899733543396
154,-0.1585032343864441
155,-0.15584957599639893
156,-0.15323036909103394
157,-0.15064513683319092
158,-0.14809083938598633
159,-0.14556944370269775
160,-0.14307892322540283
161,-0.14061981439590454
162,-0.1381903886795044
163,-0.13579130172729492
164,-0.13341957330703735
165,-0.13107770681381226
166,-0.12876373529434204
167,-0.12647658586502075
168,-0.12421715259552002
169,-0.12198549509048462
170,-0.11977976560592651
171,-0.11760073900222778
172,-0.11544966697692871
173,-0.11332190036773682
174,-0.11121809482574463
175,-0.10913717746734619
176,-0.10708004236221313
177,-0.10504525899887085
178,-0.10303342342376709
179,-0.1010441780090332
180,-0.09907585382461548
181,-0.09712982177734375
182,-0.09520578384399414
183,-0.09330320358276367
184,-0.09142142534255981
185,-0.08956080675125122
186,-0.08771979808807373
187,-0.08589792251586914
188,-0.08409470319747925
189,-0.08231157064437866
190,-0.08054625988006592
191,-0.0788000226020813
192,-0.07707196474075317
193,-0.0753629207611084
194,-0.07367146015167236
195,-0.07199561595916748
196,-0.07033658027648926
197,-0.06869566440582275
198,-0.06707030534744263
199,-0.06546008586883545
200,-0.06386631727218628
